CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,AMBITO,LAT_DEC,LON_DEC,ALTITUD,CVE_CARTA
7,Chiapas,Chis.,33,Francisco León,42,Rivera el Viejo Carmen,U,17.285925,-93.272891,827,E15C39
7,Chiapas,Chis.,34,Frontera Comalapa,1,Frontera Comalapa,U,15.660164,-92.14105,645,D15B23
7,Chiapas,Chis.,34,Frontera Comalapa,53,Paso Hondo,U,15.684017,-92.018209,686,D15B23
7,Chiapas,Chis.,35,Frontera Hidalgo,1,Frontera Hidalgo,U,14.777838,-92.175983,60,D15B53
7,Chiapas,Chis.,36,La Grandeza,1,La Grandeza,U,15.51013,-92.22588,1946,D15B23
7,Chiapas,Chis.,37,Huehuetán,1,Huehuetán,U,15.01852,-92.384181,39,D15B42
7,Chiapas,Chis.,37,Huehuetán,59,Huehuetán Estación FFCC,U,15.01086,-92.406622,19,D15B42
7,Chiapas,Chis.,38,Huixtán,1,Huixtán,U,16.712151,-92.454597,1995,E15D62
7,Chiapas,Chis.,39,Huitiupán,1,Huitiupán,U,17.173232,-92.685932,300,E15D41
7,Chiapas,Chis.,40,Huixtla,1,Huixtla,U,15.138028,-92.466011,47,D15B42
7,Chiapas,Chis.,41,La Independencia,1,La Independencia,U,16.253935,-92.023452,1564,E15D73
7,Chiapas,Chis.,41,La Independencia,81,El Triunfo,U,16.201231,-91.858197,1500,E15D84
7,Chiapas,Chis.,41,La Independencia,83,Venustiano Carranza,U,16.190856,-91.928793,1514,E15D84
7,Chiapas,Chis.,42,Ixhuatán,1,Ixhuatán,U,17.293271,-93.008382,445,E15C39
7,Chiapas,Chis.,43,Ixtacomitán,1,Ixtacomitán,U,17.430751,-93.096559,140,E15C39
7,Chiapas,Chis.,44,Ixtapa,1,Ixtapa,U,16.803525,-92.905903,1097,E15D51
7,Chiapas,Chis.,45,Ixtapangajoya,1,Ixtapangajoya,U,17.497539,-93.001666,89,E15C39
7,Chiapas,Chis.,46,Jiquipilas,1,Jiquipilas,U,16.667721,-93.650475,516,E15C68
7,Chiapas,Chis.,46,Jiquipilas,103,Tierra y Libertad,U,16.379877,-93.860518,676,E15C77
7,Chiapas,Chis.,47,Jitotol,1,Jitotol,U,17.067968,-92.862336,1643,E15D41
7,Chiapas,Chis.,48,Juárez,1,Juárez,U,17.608151,-93.193331,121,E15C29
7,Chiapas,Chis.,49,Larráinzar,1,Larráinzar,U,16.884446,-92.713258,2015,E15D51
7,Chiapas,Chis.,50,La Libertad,1,La Libertad,U,17.690136,-91.719062,22,E15D24
7,Chiapas,Chis.,51,Mapastepec,1,Mapastepec,U,15.441134,-92.891606,43,D15B31
7,Chiapas,Chis.,52,Las Margaritas,1,Las Margaritas,U,16.315947,-91.981568,1525,E15D74
7,Chiapas,Chis.,52,Las Margaritas,91,Plan de Ayala,U,16.471567,-92.026511,1545,E15D73
7,Chiapas,Chis.,53,Mazapa de Madero,1,Mazapa de Madero,U,15.387966,-92.187735,1080,D15B33
7,Chiapas,Chis.,54,Mazatán,1,Mazatán,U,14.863025,-92.449471,18,D15B52
7,Chiapas,Chis.,54,Mazatán,6,Buenos Aires,U,14.888854,-92.48006,20,D15B52
7,Chiapas,Chis.,55,Metapa,1,Metapa de Domínguez,U,14.837314,-92.190945,103,D15B53
7,Chiapas,Chis.,56,Mitontic,1,Mitontic,U,16.864471,-92.629651,1698,E15D52
7,Chiapas,Chis.,57,Motozintla,1,Motozintla de Mendoza,U,15.363167,-92.247744,1285,D15B33
7,Chiapas,Chis.,58,Nicolás Ruíz,1,Nicolás Ruíz,U,16.437073,-92.585347,732,E15D72
7,Chiapas,Chis.,59,Ocosingo,1,Ocosingo,U,16.908038,-92.095827,893,E15D53
7,Chiapas,Chis.,59,Ocosingo,2,Abasolo,U,16.818665,-92.216213,1315,E15D53
7,Chiapas,Chis.,59,Ocosingo,237,Tenango,U,16.903881,-92.263208,1289,E15D53
7,Chiapas,Chis.,59,Ocosingo,418,Nueva Palestina,U,16.817397,-91.260955,539,E15D56
7,Chiapas,Chis.,59,Ocosingo,431,Frontera Corozal,U,16.814988,-90.88446,118,E15D57
7,Chiapas,Chis.,60,Ocotepec,1,Ocotepec,U,17.225029,-93.164405,1461,E15C49
7,Chiapas,Chis.,61,Ocozocoautla de Espinosa,1,Ocozocoautla de Espinosa,U,16.761462,-93.375653,821,E15C58
7,Chiapas,Chis.,61,Ocozocoautla de Espinosa,113,Ocuilapa de Juárez,U,16.853196,-93.411222,929,E15C58
7,Chiapas,Chis.,62,Ostuacán,1,Ostuacán,U,17.405591,-93.337136,121,E15C38
7,Chiapas,Chis.,63,Osumacinta,1,Osumacinta,U,16.935467,-93.091337,402,E15C59
7,Chiapas,Chis.,64,Oxchuc,1,Oxchuc,U,16.786119,-92.334917,2006,E15D52
7,Chiapas,Chis.,64,Oxchuc,36,Yoshib,U,16.847972,-92.444253,1618,E15D52
7,Chiapas,Chis.,65,Palenque,1,Palenque,U,17.509133,-91.981033,80,E15D24
7,Chiapas,Chis.,66,Pantelhó,1,Pantelhó,U,17.006659,-92.46958,1187,E15D42
7,Chiapas,Chis.,67,Pantepec,1,Pantepec,U,17.188092,-93.049546,1461,E15C49
7,Chiapas,Chis.,68,Pichucalco,1,Pichucalco,U,17.508551,-93.117768,36,E15C29
7,Chiapas,Chis.,69,Pijijiapan,1,Pijijiapan,U,15.691674,-93.209317,58,D15A29
7,Chiapas,Chis.,70,El Porvenir,1,El Porvenir de Velasco Suárez,U,15.456367,-92.27964,2839,D15B33
7,Chiapas,Chis.,71,Villa Comaltitlán,1,Villa Comaltitlán,U,15.211938,-92.576024,35,D15B42
7,Chiapas,Chis.,72,Pueblo Nuevo Solistahuacán,1,Pueblo Nuevo Solistahuacán,U,17.157568,-92.897322,1714,E15D41
7,Chiapas,Chis.,73,Rayón,1,Rayón,U,17.200503,-93.011217,1340,E15C49
7,Chiapas,Chis.,74,Reforma,1,Reforma,U,17.865812,-93.147108,20,E15C19
7,Chiapas,Chis.,75,Las Rosas,1,Las Rosas,U,16.364132,-92.369581,1302,E15D72
7,Chiapas,Chis.,76,Sabanilla,1,Sabanilla,U,17.283484,-92.55172,257,E15D32
7,Chiapas,Chis.,77,Salto de Agua,1,Salto de Agua,U,17.557021,-92.333422,11,E15D22
7,Chiapas,Chis.,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,U,16.737022,-92.637564,2121,E15D62
7,Chiapas,Chis.,79,San Fernando,1,San Fernando,U,16.871712,-93.206285,887,E15C59
7,Chiapas,Chis.,80,Siltepec,1,Siltepec,U,15.557185,-92.32286,1569,D15B23
7,Chiapas,Chis.,81,Simojovel,1,Simojovel de Allende,U,17.140826,-92.715208,663,E15D41
7,Chiapas,Chis.,82,Sitalá,1,Sitalá,U,17.025051,-92.307743,1081,E15D43
7,Chiapas,Chis.,83,Socoltenango,1,Socoltenango,U,16.242949,-92.350316,884,E15D82
7,Chiapas,Chis.,84,Solosuchiapa,1,Solosuchiapa,U,17.428656,-93.031179,157,E15C39
7,Chiapas,Chis.,85,Soyaló,1,Soyaló,U,16.890993,-92.92529,1161,E15D51
7,Chiapas,Chis.,85,Soyaló,5,Francisco Sarabia,U,16.945966,-93.012639,869,E15C59
7,Chiapas,Chis.,86,Suchiapa,1,Suchiapa,U,16.621958,-93.104794,444,E15C69
7,Chiapas,Chis.,87,Suchiate,1,Ciudad Hidalgo,U,14.679452,-92.150942,24,D15B63
7,Chiapas,Chis.,87,Suchiate,14,La Libertad,U,14.59219,-92.192999,10,D15B63
7,Chiapas,Chis.,88,Sunuapa,1,Sunuapa,U,17.489378,-93.243169,190,E15C39
7,Chiapas,Chis.,89,Tapachula,1,Tapachula de Córdova y Ordóñez,U,14.911071,-92.26432,176,D15B53
7,Chiapas,Chis.,89,Tapachula,46,Álvaro Obregón,U,14.920204,-92.377934,37,D15B52
7,Chiapas,Chis.,89,Tapachula,57,Carrillo Puerto,U,15.010972,-92.195296,533,D15B43
7,Chiapas,Chis.,89,Tapachula,148,Puerto Madero (San Benito),U,14.720448,-92.424866,3,D15B62
7,Chiapas,Chis.,89,Tapachula,150,Raymundo Enríquez,U,14.866792,-92.313886,76,D15B53
7,Chiapas,Chis.,89,Tapachula,991,Vida Mejor I,U,14.870489,-92.307826,87,D15B53
7,Chiapas,Chis.,89,Tapachula,1025,Los Cafetales,U,14.869274,-92.303062,88,D15B53
7,Chiapas,Chis.,90,Tapalapa,1,Tapalapa,U,17.190048,-93.104605,1707,E15C49
7,Chiapas,Chis.,91,Tapilula,1,Tapilula,U,17.248403,-93.016258,779,E15C49
7,Chiapas,Chis.,92,Tecpatán,1,Tecpatán,U,17.136478,-93.311165,311,E15C49
7,Chiapas,Chis.,93,Tenejapa,1,Tenejapa,U,16.819017,-92.506492,2003,E15D52
7,Chiapas,Chis.,94,Teopisca,1,Teopisca,U,16.541514,-92.472597,1781,E15D62
7,Chiapas,Chis.,96,Tila,1,Tila,U,17.300635,-92.425865,1062,E15D32
7,Chiapas,Chis.,96,Tila,40,El Limar,U,17.415816,-92.402184,79,E15D32
7,Chiapas,Chis.,96,Tila,48,Nueva Esperanza,U,17.246652,-92.45388,801,E15D42
7,Chiapas,Chis.,96,Tila,55,Petalcingo,U,17.225812,-92.414437,715,E15D42
7,Chiapas,Chis.,97,Tonalá,1,Tonalá,U,16.091356,-93.751783,59,E15C87
7,Chiapas,Chis.,97,Tonalá,6,Cabeza de Toro,U,15.933033,-93.779647,1,D15A17
7,Chiapas,Chis.,97,Tonalá,17,Tres Picos,U,15.880614,-93.526711,20,D15A18
7,Chiapas,Chis.,97,Tonalá,40,Paredón,U,16.05111,-93.86744,5,E15C87
7,Chiapas,Chis.,98,Totolapa,1,Totolapa,U,16.544733,-92.680376,645,E15D61
7,Chiapas,Chis.,99,La Trinitaria,1,La Trinitaria,U,16.119059,-92.050469,1553,E15D83
7,Chiapas,Chis.,99,La Trinitaria,73,La Esperanza,U,16.152403,-91.868813,1521,E15D84
7,Chiapas,Chis.,99,La Trinitaria,114,Lázaro Cárdenas,U,16.115946,-91.833764,1558,E15D84
7,Chiapas,Chis.,99,La Trinitaria,136,José María Morelos,U,16.042102,-91.832066,1300,E15D84
7,Chiapas,Chis.,100,Tumbalá,1,Tumbalá,U,17.278463,-92.315988,1492,E15D33
7,Chiapas,Chis.,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,U,16.753972,-93.115192,522,E15C59
7,Chiapas,Chis.,101,Tuxtla Gutiérrez,37,Copoya,U,16.714061,-93.118489,838,E15C69
7,Chiapas,Chis.,101,Tuxtla Gutiérrez,45,El Jobo,U,16.704009,-93.106823,880,E15C69
7,Chiapas,Chis.,102,Tuxtla Chico,1,Tuxtla Chico,U,14.94019,-92.16897,312,D15B53
7,Chiapas,Chis.,103,Tuzantán,1,Tuzantán,U,15.146063,-92.421621,71,D15B42
7,Chiapas,Chis.,103,Tuzantán,36,Xochiltepec,U,15.126956,-92.432289,37,D15B42
7,Chiapas,Chis.,104,Tzimol,1,Tzimol,U,16.184231,-92.187937,1366,E15D83
7,Chiapas,Chis.,104,Tzimol,15,San Vicente la Mesilla,U,16.181105,-92.292748,615,E15D83
7,Chiapas,Chis.,105,Unión Juárez,1,Unión Juárez,U,15.060656,-92.081888,1285,D15B43
7,Chiapas,Chis.,105,Unión Juárez,24,Santo Domingo,U,15.030538,-92.105223,848,D15B43
7,Chiapas,Chis.,106,Venustiano Carranza,1,Venustiano Carranza,U,16.339617,-92.565135,784,E15D72
7,Chiapas,Chis.,106,Venustiano Carranza,4,Aguacatenango,U,16.474929,-92.407929,1742,E15D72
7,Chiapas,Chis.,106,Venustiano Carranza,40,Ricardo Flores Magón,U,16.395667,-92.697242,472,E15D71
7,Chiapas,Chis.,106,Venustiano Carranza,109,San Francisco Pujiltic,U,16.277816,-92.448256,627,E15D72
7,Chiapas,Chis.,106,Venustiano Carranza,151,Soyatitán,U,16.292225,-92.426293,840,E15D72
7,Chiapas,Chis.,106,Venustiano Carranza,170,Presidente Echeverría (Laja Tendida),U,16.339388,-92.671208,540,E15D71
7,Chiapas,Chis.,107,Villa Corzo,1,Villa Corzo,U,16.184751,-93.267684,586,E15C89
7,Chiapas,Chis.,107,Villa Corzo,34,San Pedro Buenavista,U,16.134037,-93.16469,581,E15C89
7,Chiapas,Chis.,107,Villa Corzo,200,Revolución Mexicana,U,16.170542,-93.074142,541,E15C89
7,Chiapas,Chis.,107,Villa Corzo,298,Valle Morelos,U,16.136669,-92.997081,563,E15D81
7,Chiapas,Chis.,107,Villa Corzo,303,Nuevo Vicente Guerrero,U,16.040031,-92.975178,601,E15D81
7,Chiapas,Chis.,108,Villaflores,1,Villaflores,U,16.235486,-93.267708,561,E15C89
7,Chiapas,Chis.,108,Villaflores,24,Benito Juárez,U,16.426669,-93.320558,607,E15C79
7,Chiapas,Chis.,108,Villaflores,68,Cristóbal Obregón,U,16.430607,-93.448308,664,E15C78
7,Chiapas,Chis.,108,Villaflores,70,Cuauhtémoc,U,16.313483,-93.209545,558,E15C79
7,Chiapas,Chis.,108,Villaflores,81,Doctor Domingo Chanona,U,16.346163,-93.416221,661,E15C78
7,Chiapas,Chis.,108,Villaflores,105,Guadalupe Victoria (Lázaro Cárdenas),U,16.457583,-93.126836,770,E15C79
7,Chiapas,Chis.,108,Villaflores,120,Jesús María Garza,U,16.394514,-93.292653,622,E15C79
7,Chiapas,Chis.,108,Villaflores,176,Nuevo México,U,16.467058,-93.438259,672,E15C78
7,Chiapas,Chis.,108,Villaflores,334,Villa Hidalgo,U,16.3041,-93.153587,533,E15C79
7,Chiapas,Chis.,109,Yajalón,1,Yajalón,U,17.17391,-92.333944,782,E15D42
7,Chiapas,Chis.,110,San Lucas,1,San Lucas,U,16.611637,-92.719342,654,E15D61
7,Chiapas,Chis.,111,Zinacantán,1,Zinacantán,U,16.760119,-92.723581,2158,E15D51
7,Chiapas,Chis.,111,Zinacantán,10,Navenchauc,U,16.735031,-92.780112,2245,E15D61
7,Chiapas,Chis.,111,Zinacantán,11,Pasté,U,16.707353,-92.739633,2283,E15D61
7,Chiapas,Chis.,112,San Juan Cancuc,1,San Juan Cancuc,U,16.892243,-92.371953,1421,E15D52
7,Chiapas,Chis.,113,Aldama,1,Aldama,U,16.917818,-92.688192,1805,E15D51
7,Chiapas,Chis.,114,Benemérito de las Américas,1,Benemérito de las Américas,U,16.515828,-90.653302,129,E15D68
7,Chiapas,Chis.,115,Maravilla Tenejapa,1,Maravilla Tenejapa,U,16.140397,-91.295104,387,E15D86
7,Chiapas,Chis.,116,Marqués de Comillas,1,Zamora Pico de Oro,U,16.333133,-90.765283,130,E15D77
7,Chiapas,Chis.,117,Montecristo de Guerrero,1,Montecristo de Guerrero,U,15.693918,-92.61926,1218,D15B22
7,Chiapas,Chis.,118,San Andrés Duraznal,1,San Andrés Duraznal,U,17.131998,-92.804988,1574,E15D41
7,Chiapas,Chis.,119,Santiago el Pinar,1,Santiago el Pinar,U,16.941438,-92.714596,1681,E15D51
7,Chiapas,Chis.,120,Capitán Luis Ángel Vidal,1,Capitán Luis Ángel Vidal,U,15.601128,-92.629098,1564,D15B22
7,Chiapas,Chis.,121,Rincón Chamula San Pedro,1,Rincón Chamula,U,17.209471,-92.93757,1879,E15D41
7,Chiapas,Chis.,122,El Parral,1,El Parral,U,16.366228,-93.006711,648,E15C79
7,Chiapas,Chis.,123,Emiliano Zapata,1,20 de Noviembre,U,16.539172,-92.896724,444,E15D61
7,Chiapas,Chis.,124,Mezcalapa,1,Raudales Malpaso,U,17.189223,-93.604773,138,E15C48
8,Chihuahua,Chih.,1,Ahumada,1,Miguel Ahumada,U,30.617734,-106.512415,1197,H13A65
8,Chihuahua,Chih.,2,Aldama,1,Juan Aldama,U,28.838381,-105.911293,1270,H13C57
8,Chihuahua,Chih.,3,Allende,1,Valle de Ignacio Allende,U,26.939426,-105.395077,1592,G13A58
8,Chihuahua,Chih.,4,Aquiles Serdán,1,Santa Eulalia,U,28.594503,-105.887474,1693,H13C67
8,Chihuahua,Chih.,5,Ascensión,1,Ascensión,U,31.092176,-107.995949,1301,H13A41
8,Chihuahua,Chih.,5,Ascensión,68,Puerto Palomas de Villa,U,31.782972,-107.628148,1218,H13A12
8,Chihuahua,Chih.,6,Bachíniva,1,Bachíniva,U,28.764943,-107.253622,2023,H13C53
8,Chihuahua,Chih.,7,Balleza,1,Mariano Balleza,U,26.954108,-106.346923,1564,G13A55
8,Chihuahua,Chih.,8,Batopilas de Manuel Gómez Morín,1,Batopilas de Manuel Gómez Morín,U,27.026652,-107.73971,587,G13A41
8,Chihuahua,Chih.,9,Bocoyna,1,Bocoyna,U,27.840743,-107.589253,2220,G13A12
8,Chihuahua,Chih.,9,Bocoyna,34,Creel,U,27.752495,-107.634571,2342,G13A12
8,Chihuahua,Chih.,9,Bocoyna,169,San Juanito,U,27.97,-107.600278,2400,G13A12
8,Chihuahua,Chih.,10,Buenaventura,1,San Buenaventura,U,29.843371,-107.471314,1553,H13C12
8,Chihuahua,Chih.,10,Buenaventura,5,Ejido Benito Juárez,U,30.150021,-106.884512,1336,H13A84
8,Chihuahua,Chih.,10,Buenaventura,26,Flores Magón,U,29.944382,-106.963538,1455,H13C14
8,Chihuahua,Chih.,10,Buenaventura,82,Constitución,U,29.920599,-106.791935,1393,H13C14
8,Chihuahua,Chih.,11,Camargo,1,Santa Rosalía de Camargo,U,27.694963,-105.17162,1223,G13A29
8,Chihuahua,Chih.,12,Carichí,1,Carichí,U,27.916532,-107.05681,2064,G13A13
8,Chihuahua,Chih.,13,Casas Grandes,1,Casas Grandes,U,30.375704,-107.948805,1475,H13A71
8,Chihuahua,Chih.,14,Coronado,1,José Esteban Coronado,U,26.737615,-105.158312,1510,G13A69
8,Chihuahua,Chih.,15,Coyame del Sotol,1,Santiago de Coyame,U,29.462043,-105.094358,1215,H13C39
8,Chihuahua,Chih.,16,La Cruz,1,La Cruz,U,27.863889,-105.196389,1199,G13A19
8,Chihuahua,Chih.,17,Cuauhtémoc,1,Cuauhtémoc,U,28.406312,-106.866044,2062,H13C74
8,Chihuahua,Chih.,17,Cuauhtémoc,5,Colonia Anáhuac,U,28.48,-106.744167,1992,H13C74
8,Chihuahua,Chih.,18,Cusihuiriachi,1,Cusihuiriachi,U,28.241111,-106.836667,2017,H13C84
8,Chihuahua,Chih.,19,Chihuahua,1,Chihuahua,U,28.636794,-106.076307,1424,H13C66
8,Chihuahua,Chih.,20,Chínipas,1,Chínipas de Almada,U,27.39281,-108.536229,429,G12B38
8,Chihuahua,Chih.,21,Delicias,1,Delicias,U,28.193333,-105.471111,1171,H13C88
8,Chihuahua,Chih.,21,Delicias,83,Miguel Hidalgo,U,28.152816,-105.394297,1215,H13C88
8,Chihuahua,Chih.,21,Delicias,858,Colonia Revolución,U,28.241747,-105.444266,1181,H13C88
8,Chihuahua,Chih.,22,Dr. Belisario Domínguez,1,San Lorenzo,U,28.154667,-106.47703,1603,H13C85
8,Chihuahua,Chih.,23,Galeana,1,Hermenegildo Galeana,U,30.112949,-107.616744,1432,H13A82
8,Chihuahua,Chih.,24,Santa Isabel,1,Santa Isabel,U,28.343346,-106.368054,1619,H13C75
8,Chihuahua,Chih.,25,Gómez Farías,1,Valentín Gómez Farías,U,29.357019,-107.738655,2148,H13C31
8,Chihuahua,Chih.,26,Gran Morelos,1,San Nicolás de Carretas,U,28.247824,-106.510123,1681,H13C85
8,Chihuahua,Chih.,27,Guachochi,1,Guachochi,U,26.819153,-107.069362,2396,G13A53
8,Chihuahua,Chih.,28,Guadalupe,1,Guadalupe,U,31.390107,-106.101754,1090,H13A36
8,Chihuahua,Chih.,29,Guadalupe y Calvo,1,Guadalupe y Calvo,U,26.094516,-106.964369,2307,G13A84
8,Chihuahua,Chih.,29,Guadalupe y Calvo,15,Baborigame,U,26.430508,-107.268238,1981,G13A73
8,Chihuahua,Chih.,30,Guazapares,1,Témoris,U,27.276382,-108.279956,1441,G12B39
8,Chihuahua,Chih.,31,Guerrero,1,Vicente Guerrero,U,28.548193,-107.486924,2002,H13C62
8,Chihuahua,Chih.,31,Guerrero,3,La Junta,U,28.477438,-107.332407,2063,H13C73
8,Chihuahua,Chih.,31,Guerrero,128,Tomochi,U,28.355107,-107.842274,1938,H13C71
8,Chihuahua,Chih.,32,Hidalgo del Parral,1,Hidalgo del Parral,U,26.922088,-105.667143,1754,G13A57
8,Chihuahua,Chih.,33,Huejotitán,1,Huejotitán,U,27.05467,-106.179456,1651,G13A46
8,Chihuahua,Chih.,34,Ignacio Zaragoza,1,Ignacio Zaragoza,U,29.643212,-107.764195,2011,H13C21
8,Chihuahua,Chih.,35,Janos,1,Janos,U,30.887258,-108.18985,1371,H12B59
8,Chihuahua,Chih.,36,Jiménez,1,José Mariano Jiménez,U,27.130549,-104.922977,1381,G13B41
8,Chihuahua,Chih.,37,Juárez,1,Juárez,U,31.746465,-106.485019,1131,H13A25
8,Chihuahua,Chih.,37,Juárez,635,San Isidro (Río Grande),U,31.546596,-106.281099,1129,H13A26
8,Chihuahua,Chih.,38,Julimes,1,Julimes,U,28.423056,-105.430556,1120,H13C78
8,Chihuahua,Chih.,39,López,1,Octaviano López,U,27.0025,-105.033056,1420,G13A49
8,Chihuahua,Chih.,40,Madera,1,Madera,U,29.19,-108.141389,2100,H12D49
8,Chihuahua,Chih.,40,Madera,26,Nicolás Bravo,U,29.351802,-107.934118,2143,H13C31
8,Chihuahua,Chih.,40,Madera,113,El Largo,U,29.686955,-108.275464,2139,H12D29
8,Chihuahua,Chih.,41,Maguarichi,1,Maguarichi,U,27.859303,-107.993956,1677,G13A11
8,Chihuahua,Chih.,42,Manuel Benavides,1,Manuel Benavides,U,29.107386,-103.907816,1062,H13D44
8,Chihuahua,Chih.,43,Matachí,1,Matachí,U,28.843228,-107.754648,1901,H13C51
8,Chihuahua,Chih.,44,Matamoros,1,Mariano Matamoros,U,26.763877,-105.58333,1730,G13A58
8,Chihuahua,Chih.,45,Meoqui,1,Pedro Meoqui,U,28.267797,-105.480291,1149,H13C78
8,Chihuahua,Chih.,45,Meoqui,15,Lázaro Cárdenas,U,28.390086,-105.624861,1205,H13C78
8,Chihuahua,Chih.,46,Morelos,1,Morelos,U,26.670527,-107.677248,577,G13A61
8,Chihuahua,Chih.,47,Moris,1,Moris,U,28.148384,-108.523238,748,H12D88
8,Chihuahua,Chih.,48,Namiquipa,1,Namiquipa,U,29.25076,-107.408872,1842,H13C32
8,Chihuahua,Chih.,48,Namiquipa,61,El Terrero,U,29.180831,-107.387229,1854,H13C42
8,Chihuahua,Chih.,48,Namiquipa,65,Santa Ana,U,29.032452,-107.471174,1881,H13C42
8,Chihuahua,Chih.,49,Nonoava,1,Nonoava,U,27.472054,-106.735332,1639,G13A34
8,Chihuahua,Chih.,50,Nuevo Casas Grandes,1,Nuevo Casas Grandes,U,30.413986,-107.912103,1457,H13A71
8,Chihuahua,Chih.,51,Ocampo,1,Melchor Ocampo,U,28.193834,-108.366741,1756,H12D88
8,Chihuahua,Chih.,52,Ojinaga,1,Manuel Ojinaga,U,29.564501,-104.415665,799,H13D22
8,Chihuahua,Chih.,53,Praxedis G. Guerrero,1,Praxedis G. Guerrero,U,31.372068,-106.005395,1084,H13A36
8,Chihuahua,Chih.,53,Praxedis G. Guerrero,6,El Porvenir,U,31.241316,-105.876742,1080,H13A47
8,Chihuahua,Chih.,54,Riva Palacio,1,San Andrés,U,28.546008,-106.502632,1773,H13C65
8,Chihuahua,Chih.,55,Rosales,1,Santa Cruz de Rosales,U,28.186944,-105.554444,1180,H13C88
8,Chihuahua,Chih.,55,Rosales,11,Congregación Ortíz,U,28.252419,-105.519564,1154,H13C78
8,Chihuahua,Chih.,56,Rosario,1,Valle del Rosario,U,27.319641,-106.295498,1480,G13A36
8,Chihuahua,Chih.,57,San Francisco de Borja,1,San Francisco de Borja,U,27.901821,-106.684916,1655,G13A14
8,Chihuahua,Chih.,58,San Francisco de Conchos,1,San Francisco de Conchos,U,27.588552,-105.334641,1245,G13A28
8,Chihuahua,Chih.,59,San Francisco del Oro,1,San Francisco del Oro,U,26.858994,-105.85008,1982,G13A57
8,Chihuahua,Chih.,60,Santa Bárbara,1,Santa Bárbara,U,26.8021,-105.8181,1922,G13A57
8,Chihuahua,Chih.,61,Satevó,1,San Francisco Javier de Satevó,U,27.956034,-106.107204,1383,G13A16
8,Chihuahua,Chih.,62,Saucillo,1,Saucillo,U,28.032674,-105.288032,1183,H13C89
8,Chihuahua,Chih.,62,Saucillo,22,Naica,U,27.855944,-105.492699,1330,G13A18
8,Chihuahua,Chih.,62,Saucillo,41,Las Varas,U,28.155191,-105.340944,1167,H13C88
8,Chihuahua,Chih.,63,Temósachic,1,Temósachic,U,28.952758,-107.829839,1858,H13C51
8,Chihuahua,Chih.,64,El Tule,1,El Tule,U,27.053613,-106.266253,1569,G13A46
8,Chihuahua,Chih.,65,Urique,1,Urique,U,27.212715,-107.914305,555,G13A41
8,Chihuahua,Chih.,66,Uruachi,1,Uruachi,U,27.867924,-108.215195,1347,G12B19
8,Chihuahua,Chih.,67,Valle de Zaragoza,1,Valle de Zaragoza,U,27.457132,-105.810994,1336,G13A37
9,Ciudad de México,CDMX,2,Azcapotzalco,1,Azcapotzalco,U,19.484103,-99.184361,2244,E14A39
9,Ciudad de México,CDMX,3,Coyoacán,1,Coyoacán,U,19.350214,-99.162146,2247,E14A39
9,Ciudad de México,CDMX,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,U,19.35735,-99.299792,2780,E14A39
9,Ciudad de México,CDMX,4,Cuajimalpa de Morelos,20,San Lorenzo Acopilco,U,19.331005,-99.325682,2936,E14A39
9,Ciudad de México,CDMX,5,Gustavo A. Madero,1,Gustavo A. Madero,U,19.482945,-99.113471,2230,E14A39
9,Ciudad de México,CDMX,6,Iztacalco,1,Iztacalco,U,19.395901,-99.097613,2230,E14A39
9,Ciudad de México,CDMX,7,Iztapalapa,1,Iztapalapa,U,19.359004,-99.092623,2239,E14A39
9,Ciudad de México,CDMX,8,La Magdalena Contreras,1,La Magdalena Contreras,U,19.304898,-99.241516,2521,E14A39
9,Ciudad de México,CDMX,9,Milpa Alta,1,Villa Milpa Alta,U,19.191249,-99.023372,2429,E14A49
9,Ciudad de México,CDMX,9,Milpa Alta,11,San Antonio Tecómitl,U,19.217537,-98.993718,2257,E14B41
9,Ciudad de México,CDMX,9,Milpa Alta,15,San Bartolomé Xicomulco,U,19.206759,-99.067893,2593,E14A49
9,Ciudad de México,CDMX,9,Milpa Alta,17,San Francisco Tecoxpa,U,19.199448,-99.006287,2308,E14A49
9,Ciudad de México,CDMX,9,Milpa Alta,24,San Pablo Oztotepec,U,19.187285,-99.073149,2715,E14A49
9,Ciudad de México,CDMX,9,Milpa Alta,29,San Pedro Atocpan,U,19.201637,-99.049411,2447,E14A49
9,Ciudad de México,CDMX,9,Milpa Alta,33,San Salvador Cuauhtenco,U,19.191988,-99.089954,2753,E14A49
9,Ciudad de México,CDMX,9,Milpa Alta,36,Santa Ana Tlacotenco,U,19.175911,-98.997801,2612,E14B41
9,Ciudad de México,CDMX,9,Milpa Alta,152,San Lorenzo Tlacoyucan,U,19.176323,-99.031422,2616,E14A49
9,Ciudad de México,CDMX,9,Milpa Alta,300,San Nicolás Tetelco,U,19.208455,-98.970561,2259,E14B41
9,Ciudad de México,CDMX,10,Álvaro Obregón,1,Álvaro Obregón,U,19.390806,-99.195413,2309,E14A39
9,Ciudad de México,CDMX,11,Tláhuac,1,Tláhuac,U,19.270566,-99.004846,2250,E14A39
9,Ciudad de México,CDMX,11,Tláhuac,11,San Andrés Mixquic,U,19.224779,-98.964944,2240,E14B41
